Superfamily,Family,Genus,Species,Month,Year,Country,State,Municipality,Locality,Species-Locality,Latitude_Longitude,Range_Size_sq_km,BIO1,BIO12,SampleID,Sequence_Reads,SVL_mm,Primary_Habitat,Extraction,mean_NDVI,OTU_richness,Faith_PD,Endangerment,Brazil_Redlist,IUCN_Status,Publication,,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,September,2013,Madagascar,,,26,84,15.44 S 49.84 E,98873.72236,23.91403498,3312.50195,Mantidactylus.aff.betsileanus.7.014.1267735,23164,28,Terrestrial,DNeasy Powersoil,0.751775,146,33.77878,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,September,2013,Madagascar,,,26,84,15.44 S 49.84 E,98873.72236,23.91403498,3312.50195,Mantidactylus.aff.betsileanus.7.015.1267812,17124,28,Terrestrial,DNeasy Powersoil,0.751775,79,21.4212,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,September,2013,Madagascar,,,26,84,15.44 S 49.84 E,98873.72236,23.91403498,3312.50195,Mantidactylus.aff.betsileanus.7.021.1267617,18587,28,Terrestrial,DNeasy Powersoil,0.751775,93,25.90769,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,September,2013,Madagascar,,,26,84,15.44 S 49.84 E,98873.72236,23.91403498,3312.50195,Mantidactylus.aff.betsileanus.7.022.1267723,15801,28,Terrestrial,DNeasy Powersoil,0.751775,88,27.06173,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,September,2013,Madagascar,,,23,66,15.26 S 49.5 E,98873.72236,22.6869774,2620.531376,Mantidactylus.aff.betsileanus.7.035.1267811,9889,28,Terrestrial,DNeasy Powersoil,0.840147053,67,21.75162,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,September,2013,Madagascar,,,28,96,15.5 S 49.76 E,98873.72236,23.98589203,3213.32,Mantidactylus.aff.betsileanus.8.033.1267600,10812,28,Terrestrial,DNeasy Powersoil,0.815070582,29,15.24907,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,September,2013,Madagascar,,,28,96,15.5 S 49.76 E,98873.72236,23.98589203,3213.32,Mantidactylus.aff.betsileanus.8.034.1267780,6037,28,Terrestrial,DNeasy Powersoil,0.815070582,71,20.16323,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,September,2013,Madagascar,,,28,96,15.5 S 49.76 E,98873.72236,23.98589203,3213.32,Mantidactylus.aff.betsileanus.8.035.1267642,5685,28,Terrestrial,DNeasy Powersoil,0.815070582,42,13.93139,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,September,2013,Madagascar,,,28,96,15.5 S 49.76 E,98873.72236,23.98589203,3213.32,Mantidactylus.aff.betsileanus.8.036.1267719,10958,28,Terrestrial,DNeasy Powersoil,0.815070582,115,27.57753,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,September,2013,Madagascar,,,28,96,15.5 S 49.76 E,98873.72236,23.98589203,3213.32,Mantidactylus.aff.betsileanus.8.041.1267662,10433,28,Terrestrial,DNeasy Powersoil,0.815070582,22,12.52685,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,biporus,September,2013,Madagascar,,,23,67,15.26 S 49.5 E,100934.9098,22.6869774,2620.531376,Mantidactylus.aff.biporus.7.041.1267758,12347,27,Aquatic,DNeasy Powersoil,0.840147053,101,27.94583,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,biporus,September,2013,Madagascar,,,23,67,15.26 S 49.5 E,100934.9098,22.6869774,2620.531376,Mantidactylus.aff.biporus.7.048.1267820,10055,27,Aquatic,DNeasy Powersoil,0.840147053,73,21.70279,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,biporus,September,2013,Madagascar,,,23,67,15.26 S 49.5 E,100934.9098,22.6869774,2620.531376,Mantidactylus.aff.biporus.7.049.1267677,27262,27,Aquatic,DNeasy Powersoil,0.840147053,31,14.49288,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,August,2013,Madagascar,,,38,186,18.93 S 48.42 E,98873.72236,19.29479842,1854.66741,Mantidactylus.betsileanus.1.022.1267818,32957,28,Terrestrial,DNeasy Powersoil,0.804252941,162,34.56245,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,August,2013,Madagascar,,,38,186,18.93 S 48.42 E,98873.72236,19.29479842,1854.66741,Mantidactylus.betsileanus.1.025.1267612,25469,28,Terrestrial,DNeasy Powersoil,0.804252941,114,33.74758,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,August,2013,Madagascar,,,51,274,21.29 S 47.43 E,98873.72236,18.59211793,1723.404211,Mantidactylus.betsileanus.3.070.1267729,17198,28,Terrestrial,DNeasy Powersoil,0.823370582,57,19.67227,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,charlotteae,September,2013,Madagascar,,,23,68,15.26 S 49.5 E,74370.64548,22.6869774,2620.531376,Mantidactylus.charlotteae.7.026.1267629,11028,26,Terrestrial,DNeasy Powersoil,0.840147053,77,23.88338,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,charlotteae,September,2013,Madagascar,,,23,68,15.26 S 49.5 E,74370.64548,22.6869774,2620.531376,Mantidactylus.charlotteae.7.027.1267810,7726,26,Terrestrial,DNeasy Powersoil,0.840147053,46,18.1955,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,charlotteae,September,2013,Madagascar,,,23,68,15.26 S 49.5 E,74370.64548,22.6869774,2620.531376,Mantidactylus.charlotteae.7.050.1267630,16452,26,Terrestrial,DNeasy Powersoil,0.840147053,41,14.87554,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,majori,August,2013,Madagascar,,,51,279,21.29 S 47.43 E,40155.11003,18.59211793,1723.404211,Mantidactylus.majori.3.037.1267809,34877,47,Aquatic,DNeasy Powersoil,0.823370582,77,21.13534,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,majori,August,2013,Madagascar,,,51,279,21.29 S 47.43 E,40155.11003,18.59211793,1723.404211,Mantidactylus.majori.3.038.1267701,13575,47,Aquatic,DNeasy Powersoil,0.823370582,84,24.14091,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,majori,August,2013,Madagascar,,,51,279,21.29 S 47.43 E,40155.11003,18.59211793,1723.404211,Mantidactylus.majori.3.039.1267766,32704,47,Aquatic,DNeasy Powersoil,0.823370582,99,25.05579,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,majori,August,2013,Madagascar,,,51,279,21.29 S 47.43 E,40155.11003,18.59211793,1723.404211,Mantidactylus.majori.3.040.1267796,7422,47,Aquatic,DNeasy Powersoil,0.823370582,33,14.62882,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,majori,August,2013,Madagascar,,,51,279,21.29 S 47.43 E,40155.11003,18.59211793,1723.404211,Mantidactylus.majori.3.041.1267621,32324,47,Aquatic,DNeasy Powersoil,0.823370582,96,27.58756,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,pauliani,August,2013,Madagascar,,,41,192,19.35 S 47.28 E,6.68230226,14.92390215,1613.554897,Mantidactylus.pauliani.4.008.1267740,11856,32,Aquatic,DNeasy Powersoil,0.677082353,64,18.41936,Threatened,n/a,CR,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,pauliani,August,2013,Madagascar,,,41,192,19.35 S 47.28 E,6.68230226,14.92390215,1613.554897,Mantidactylus.pauliani.4.009.1267606,18517,32,Aquatic,DNeasy Powersoil,0.677082353,67,21.84087,Threatened,n/a,CR,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,pauliani,August,2013,Madagascar,,,41,192,19.35 S 47.28 E,6.68230226,14.92390215,1613.554897,Mantidactylus.pauliani.4.010.1267771,14409,32,Aquatic,DNeasy Powersoil,0.677082353,68,21.34826,Threatened,n/a,CR,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,pauliani,August,2013,Madagascar,,,41,192,19.35 S 47.28 E,6.68230226,14.92390215,1613.554897,Mantidactylus.pauliani.4.011.1267608,18314,32,Aquatic,DNeasy Powersoil,0.677082353,68,22.62571,Threatened,n/a,CR,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,pauliani,August,2013,Madagascar,,,41,192,19.35 S 47.28 E,6.68230226,14.92390215,1613.554897,Mantidactylus.pauliani.4.013.1267681,22944,32,Aquatic,DNeasy Powersoil,0.677082353,77,21.93402,Threatened,n/a,CR,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,pauliani,August,2013,Madagascar,,,41,192,19.35 S 47.28 E,6.68230226,14.92390215,1613.554897,Mantidactylus.pauliani.4.014.1267645,14941,32,Aquatic,DNeasy Powersoil,0.677082353,46,19.03672,Threatened,n/a,CR,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,pauliani,August,2013,Madagascar,,,41,192,19.35 S 47.28 E,6.68230226,14.92390215,1613.554897,Mantidactylus.pauliani.4.016.1267684,20429,32,Aquatic,DNeasy Powersoil,0.677082353,85,23.21899,Threatened,n/a,CR,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,January,2014,Madagascar,,,51,274,21.29 S 47.43 E,98873.72236,18.59211793,1723.404211,MB1,5650,28,Terrestrial,DNeasy Powersoil,0.823370582,107,23.60711,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,January,2014,Madagascar,,,32,142,18.77 S 48.43 E,98873.72236,19.41061008,1752.727815,MB1.TORO,18366,28,Terrestrial,DNeasy Powersoil,0.841558824,425,65.73648,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,February,2014,Madagascar,,,35,161,18.92 S 48.51 E,98873.72236,20.44582973,2536.621771,MB1.vma,16184,28,Terrestrial,DNeasy Powersoil,0.777929412,57,19.70263,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,January,2014,Madagascar,,,46,214,21.24 S 47.4 E,98873.72236,18.29881992,1639.827971,MB1.Vohi,17172,28,Terrestrial,DNeasy Powersoil,0.819641176,280,49.25841,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,January,2014,Madagascar,,,51,274,21.29 S 47.43 E,98873.72236,18.59211793,1723.404211,MB2,37668,28,Terrestrial,DNeasy Powersoil,0.823370582,323,49.04027,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,February,2014,Madagascar,,,35,161,18.92 S 48.51 E,98873.72236,20.44582973,2536.621771,MB2.VMA,15366,28,Terrestrial,DNeasy Powersoil,0.777929412,58,18.05193,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,January,2014,Madagascar,,,46,214,21.24 S 47.4 E,98873.72236,18.29881992,1639.827971,MB2.Vohi,5708,28,Terrestrial,DNeasy Powersoil,0.819641176,85,23.64959,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,February,2014,Madagascar,,,35,161,18.92 S 48.51 E,98873.72236,20.44582973,2536.621771,MB3.VMA,21047,28,Terrestrial,DNeasy Powersoil,0.777929412,243,41.44597,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,February,2014,Madagascar,,,35,161,18.92 S 48.51 E,98873.72236,20.44582973,2536.621771,MB4.VMA,38633,28,Terrestrial,DNeasy Powersoil,0.777929412,315,51.53369,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,February,2014,Madagascar,,,35,161,18.92 S 48.51 E,98873.72236,20.44582973,2536.621771,MB5.VMA,11532,28,Terrestrial,DNeasy Powersoil,0.777929412,64,18.81691,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,February,2014,Madagascar,,,35,161,18.92 S 48.51 E,98873.72236,20.44582973,2536.621771,MB6.VMA,38449,28,Terrestrial,DNeasy Powersoil,0.777929412,338,55.41011,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,February,2014,Madagascar,,,35,161,18.92 S 48.51 E,98873.72236,20.44582973,2536.621771,MB7.VMA,6659,28,Terrestrial,DNeasy Powersoil,0.777929412,37,15.27096,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantella,cowanii,January,2014,Madagascar,,,43,194,20.75 S 47.3 E,287.3784869,15.86139468,1456.564339,MC1,5608,29,Terrestrial,DNeasy Powersoil,0.593782353,43,15.60501,Threatened,n/a,EN,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantella,cowanii,January,2014,Madagascar,,,43,194,20.75 S 47.3 E,287.3784869,15.86139468,1456.564339,MC2,19796,29,Terrestrial,DNeasy Powersoil,0.593782353,236,38.77306,Threatened,n/a,EN,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
